Booking: Account,Booking Event: Name,Event Date,Start Time 12 Hour,End Time 12 Hour,Event Classification,Blended Food Revenue,Blended Beverage Revenue,Blended Revenue Total,Function Room,Function Room Setup,Expected,Guaranteed,Set,Booking: Catering Manager
Independent Bankers Association of Texas,Office,6/20/2023,7:00 AM,11:59 PM,Office,0,0,0,Fins Left,Conference,15,,,Kenna Feuge
Independent Bankers Association of Texas,Office,6/21/2023,8:00 AM,11:00 PM,Office,0,0,0,Fins Left,Existing,15,,,Kenna Feuge
Independent Bankers Association of Texas,Office,6/22/2023,8:00 AM,11:00 PM,Office,0,0,0,Fins Left,Existing,15,,,Kenna Feuge
Independent Bankers Association of Texas,Office,6/23/2023,8:00 AM,11:00 PM,Office,0,0,0,Fins Left,Existing,15,,,Kenna Feuge
Independent Bankers Association of Texas,Office,6/24/2023,8:00 AM,11:00 PM,Office,0,0,0,Fins Left,Existing,15,,,Kenna Feuge
"Colony Ridge Land, LLC",Band Green Room,12/9/2022,11:00 AM,12:30 AM,Holding Room,0,0,0,Fins Left,Rounds of 6,11,11,11,Desiree Tapping
Boots for Troops,Meet & Greet Room,6/18/2022,5:00 PM,10:00 PM,Holding Room,0,0,0,Fins Left,Cocktail,30,30,,Desiree Tapping
Ball Corporation,Storage,11/18/2022,2:00 PM,12:00 AM,Storage,0,0,0,Fins Left,Empty,,,,Jennifer Perkins
Ball Corporation,Storage,11/19/2022,12:00 AM,8:00 PM,Storage,0,0,0,Fins Left,Empty,,,,Jennifer Perkins
UTMB-CMC,Meeting,5/24/2022,10:00 AM,12:00 PM,Meeting,0,0,0,Fins Left,Conference,5,5,,Kenna Feuge
Germania Insurance,IT Office,9/26/2022,8:00 AM,11:59 PM,Office,0,0,0,Fins Left,See Diagram,5,5,,Kenna Feuge
Germania Insurance,IT Office,9/27/2022,8:00 AM,11:59 PM,Office,0,0,0,Fins Left,See Diagram,5,5,,Kenna Feuge
Germania Insurance,IT Office,9/28/2022,8:00 AM,6:00 PM,Office,0,0,0,Fins Left,See Diagram,5,5,,Kenna Feuge
Christian Meetings and Conventions Association,Storage,5/20/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,6ft Tables Perimeter,,,,Kenna Feuge
Christian Meetings and Conventions Association,Storage,5/21/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Existing,,,,Kenna Feuge
Christian Meetings and Conventions Association,Storage,5/22/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Existing,,,,Kenna Feuge
Christian Meetings and Conventions Association,Storage,5/23/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Existing,,,,Kenna Feuge
Christian Meetings and Conventions Association,Storage,5/24/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Existing,,,,Kenna Feuge
Christian Meetings and Conventions Association,Storage,5/25/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,On Own,,,,Kenna Feuge
U.S. Probation & Pretrial Services,Storage,8/2/2022,8:00 AM,11:45 PM,Storage,0,0,0,Fins Left,Existing,,,,Peggy Bennett
U.S. Probation & Pretrial Services,Storage,8/3/2022,12:00 AM,11:45 PM,Storage,0,0,0,Fins Left,Existing,,,,Peggy Bennett
U.S. Probation & Pretrial Services,Storage,8/4/2022,12:00 AM,11:45 PM,Storage,0,0,0,Fins Left,Existing,,,,Peggy Bennett
U.S. Probation & Pretrial Services,Storage,8/5/2022,12:00 AM,4:00 PM,Storage,0,0,0,Fins Left,Existing,,,,Peggy Bennett
Sephora,Meeting,5/17/2022,8:00 AM,6:00 PM,Meeting,0,0,500,Fins Left,Conference,6,6,8,Desiree Tapping
Sephora,All Day Beverage Package,5/17/2022,8:00 AM,6:00 PM,Break,132,0,165,Fins Left,Flow,6,6,6,Desiree Tapping
Sephora,Meeting,5/18/2022,8:00 AM,6:00 PM,Meeting,0,0,500,Fins Left,Conference,6,6,8,Desiree Tapping
Sephora,All Day Beverage Package,5/18/2022,8:00 AM,6:00 PM,Break,132,0,165,Fins Left,Flow,6,6,6,Desiree Tapping
"HAZA Foods, LLC.",Storage,2/26/2023,9:00 AM,11:59 PM,Storage,0,0,0,Fins Left,6ft Tables Perimeter,,,,Peggy Bennett
"HAZA Foods, LLC.",Storage,2/27/2023,12:00 AM,11:59 PM,Storage,0,0,0,Fins Left,6ft Tables Perimeter,,,,Peggy Bennett
MLR Social Events 2022-2023,General Session Plan,8/13/2022,8:00 AM,1:00 PM,General Session Plan - AM,0,0,168.75,Fins Left,Conference,9,9,,Jennifer Perkins
MLR Social Events 2022-2023,Break Plan AM,8/13/2022,7:45 AM,12:00 PM,Break Plan AM,270,0,337.5,Fins Left,Existing,9,9,,Jennifer Perkins
Region 6 Education Service Center,Office,6/7/2023,7:00 AM,11:59 PM,Office,0,0,0,Fins Left,Existing,10,,,Kenna Feuge
Region 6 Education Service Center,Office,6/8/2023,7:00 AM,11:59 PM,Office,0,0,0,Fins Left,Existing,10,,,Kenna Feuge
Region 6 Education Service Center,Office,6/6/2023,12:00 PM,11:59 PM,Office,0,0,0,Fins Left,Existing,10,,,Kenna Feuge
Muslim American Society San Antonio Chapter,Children's Program 3-5,11/24/2022,8:00 AM,11:00 PM,Other,0,0,0,Fins Left,Existing,10,,,Peggy Bennett
Muslim American Society San Antonio Chapter,Children's Program 3-5,11/25/2022,3:00 PM,5:00 PM,Other,0,0,0,Fins Left,Existing,10,0,,Peggy Bennett
Muslim American Society San Antonio Chapter,Children's Programs 3-5,11/26/2022,3:00 PM,5:00 PM,Other,0,0,0,Fins Left,Existing,10,10,,Peggy Bennett
DOT Compliance Group,Breakfast Plated,7/18/2022,8:00 AM,9:00 AM,Breakfast Plated,88,0,110,Fins Left,Existing,4,4,,Juelisa Mier
DOT Compliance Group,All day beverage,7/19/2022,8:00 AM,3:00 PM,Break,88,0,110,Fins Left,Exhibits,4,,,Juelisa Mier
DOT Compliance Group,Lunch Plated,7/19/2022,12:30 PM,1:30 PM,Lunch Plated,112,0,140,Fins Left,Existing,4,,,Juelisa Mier
DOT Compliance Group,Breakfast Plated,7/19/2022,8:00 AM,9:00 AM,Breakfast Plated,88,0,110,Fins Left,Existing,4,,,Juelisa Mier
DOT Compliance Group,General Session,7/19/2022,8:00 AM,3:30 PM,General Session,0,0,0,Fins Left,Existing,4,,,Juelisa Mier
IEB Unite,Podcast Room,11/1/2022,8:00 AM,11:59 PM,Office,0,0,0,Fins Left,Conference,4,4,,Kenna Feuge
IEB Unite,Podcast Room,11/2/2022,8:00 AM,11:59 PM,Office,0,0,0,Fins Left,Conference,4,,,Kenna Feuge
IEB Unite,Podcast Room,11/3/2022,8:00 AM,11:59 PM,Office,0,0,0,Fins Left,Conference,4,,,Kenna Feuge
IEB Unite,Podcast Room,11/4/2022,8:00 AM,11:59 PM,Office,0,0,0,Fins Left,Conference,4,,,Kenna Feuge
Fairway Independent Mortgage Corporation,Breakout Room,7/12/2022,8:00 AM,5:00 PM,Breakout,0,0,300,Fins Left,Conference,8,,,Desiree Tapping
Fairway Independent Mortgage Corporation,Breakout Room,7/13/2022,8:00 AM,5:00 PM,Breakout,0,0,300,Fins Left,Conference,8,,,Desiree Tapping
Fairway Independent Mortgage Corporation,Breakout Room,7/14/2022,8:00 AM,5:00 PM,Breakout,0,0,300,Fins Left,Conference,8,,,Desiree Tapping
Boots for Troops,Meet & Greet Room,6/3/2023,5:00 PM,10:00 PM,Holding Room,0,0,0,Fins Left,Cocktail,30,,,Desiree Tapping
K12 TX,Storage,3/17/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,Desiree Tapping
K12 TX,Storage,3/18/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,Desiree Tapping
K12 TX,Storage,3/19/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,Desiree Tapping
K12 TX,Storage,3/20/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,Desiree Tapping
K12 TX,Storage,3/21/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,Desiree Tapping
K12 TX,Storage,3/22/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,Desiree Tapping
K12 TX,Storage,3/23/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,Desiree Tapping
K12 TX,Storage,3/24/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,Desiree Tapping
Lions Clubs International,Storage,1/21/2022,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,See Diagram,10,,,Kenna Feuge
Lions Clubs International,Storage,1/22/2022,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,See Diagram,10,,,Kenna Feuge
Lions Clubs International,Storage,1/23/2022,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,See Diagram,10,,,Kenna Feuge
MLR In House 2021,Storage,5/21/2021,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,,,,,
Montgomery County Sheriff Citizen Academy Alumni Association,Storage,6/11/2022,8:00 AM,11:59 PM,Storage,0,0,0,Fins Left,See Diagram,,,,Kenna Feuge
Montgomery County Sheriff Citizen Academy Alumni Association,Storage,6/12/2022,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,See Diagram,,,,Kenna Feuge
Montgomery County Sheriff Citizen Academy Alumni Association,Storage,6/13/2022,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Existing,,,,Kenna Feuge
Montgomery County Sheriff Citizen Academy Alumni Association,Storage,6/14/2022,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,,,,,Kenna Feuge
Montgomery County Sheriff Citizen Academy Alumni Association,Storage,6/15/2022,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Existing,,,,Kenna Feuge
Montgomery County Sheriff Citizen Academy Alumni Association,Storage,6/16/2022,7:00 AM,12:00 PM,Storage,0,0,0,Fins Left,,,,,Kenna Feuge
Precision Arts Challenge,Storage,4/8/2022,5:00 PM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,Theresa Mentzer
Precision Arts Challenge,Storage,4/9/2022,5:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,Theresa Mentzer
Precision Arts Challenge,Storage,4/10/2022,5:00 AM,10:00 PM,Storage,0,0,0,Fins Left,Empty,,,,Theresa Mentzer
Huntsville Walker County Chamber of Commerce,Breakout,11/18/2021,9:00 AM,5:00 PM,Breakout,0,0,0,Fins Left,Rounds of 10,10,10,,Kenna Feuge
Huntsville Walker County Chamber of Commerce,Breakout,11/19/2021,9:00 AM,3:00 PM,Breakout,0,0,0,Fins Left,Rounds of 10,10,10,,Kenna Feuge
Texas Turfgrass Association,Office/Storage,7/23/2022,7:00 AM,11:59 PM,Office,0,0,0,Fins Left,See Diagram,2,,,Kenna Feuge
Texas Turfgrass Association,Office/Storage,7/24/2022,7:00 AM,11:59 PM,Office,0,0,0,Fins Left,See Diagram,2,,,Kenna Feuge
Texas Turfgrass Association,Office/Storage,7/25/2022,7:00 AM,11:59 PM,Office,0,0,0,Fins Left,See Diagram,2,,,Kenna Feuge
Texas Turfgrass Association,Office/Storage,7/26/2022,7:00 AM,11:59 PM,Office,0,0,0,Fins Left,See Diagram,2,,,Kenna Feuge
"Lightering, LLC",Activities,10/2/2021,7:00 AM,5:00 PM,Unassigned,0,0,0,Fins Left,,,,,Kenna Feuge
MLR In House 2021,Breakout,8/3/2021,1:00 PM,6:00 PM,Breakout,0,0,0,Fins Left,Existing,1,,,
MLR In House 2021,Breakout,8/4/2021,8:00 AM,6:00 PM,Breakout,0,0,0,Fins Left,Existing,1,,,
MLR In House 2021,Breakout,8/5/2021,8:00 AM,6:00 PM,Breakout,0,0,0,Fins Left,Existing,1,,,
Texas Association of Sports Officials (TASO),Dressing Room,1/5/2024,7:00 AM,11:00 PM,Storage,0,0,0,Fins Left,Existing,10,,,
Texas Association of Sports Officials (TASO),Dressing Room,1/6/2024,7:00 AM,11:00 PM,Storage,0,0,0,Fins Left,Existing,10,,,
Texas Association of Sports Officials (TASO),Dressing Room,1/7/2024,7:00 AM,11:00 PM,Storage,0,0,0,Fins Left,Existing,10,,,
Region 6 Education Service Center,Office,6/2/2024,12:00 PM,11:59 PM,Office,0,0,0,Fins Left,Existing,10,,,
Region 6 Education Service Center,Office,6/3/2024,7:00 AM,11:59 PM,Office,0,0,0,Fins Left,Existing,10,,,
Region 6 Education Service Center,Office,6/4/2024,7:00 AM,11:59 PM,Office,0,0,0,Fins Left,Existing,10,,,
Region 6 Education Service Center,Office,6/3/2025,12:00 PM,11:59 PM,Office,0,0,0,Fins Left,Existing,10,,,
Region 6 Education Service Center,Office,6/4/2025,7:00 AM,11:59 PM,Office,0,0,0,Fins Left,Existing,10,,,
Region 6 Education Service Center,Office,6/5/2025,7:00 AM,11:59 PM,Office,0,0,0,Fins Left,Existing,10,,,
K12 TX,Storage,4/29/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,Desiree Tapping
K12 TX,Storage,4/30/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,Desiree Tapping
K12 TX,Storage,5/1/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,Desiree Tapping
K12 TX,Storage,5/2/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,Desiree Tapping
K12 TX,Storage,5/3/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,Desiree Tapping
K12 TX,Storage,5/4/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,Desiree Tapping
K12 TX,Storage,5/5/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,
K12 TX,Storage,5/6/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,
K12 TX,Storage,5/7/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,
K12 TX,Storage,5/8/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,
How To Manage A Small Law Firm,HTM Video Office,2/22/2023,6:00 AM,11:00 PM,Office,0,0,0,Fins Left,6ft Tables Perimeter,,,,Peggy Bennett
How To Manage A Small Law Firm,HTM Video Office,2/23/2023,7:00 AM,11:00 PM,Breakout,0,0,0,Fins Left,Existing,6,6,,Peggy Bennett
How To Manage A Small Law Firm,HTM Conference Room,2/24/2023,7:00 AM,11:00 PM,Breakout,0,0,0,Fins Left,Existing,,,,Peggy Bennett
K12 TX,Storage,4/14/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,
K12 TX,Storage,4/15/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,
K12 TX,Storage,4/16/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,
K12 TX,Storage,4/18/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,
K12 TX,Storage,4/19/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,
K12 TX,Storage,4/20/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,
K12 TX,Storage,4/21/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,
K12 TX,Storage,4/17/2023,7:00 AM,11:59 PM,Storage,0,0,0,Fins Left,Empty,,,,
World Fuel Services,Breakout,2/7/2023,2:00 PM,5:30 PM,Breakout,0,0,0,Fins Left,U-Shape,15,15,,Kenna Feuge
World Fuel Services,Breakout,2/7/2023,9:00 AM,10:00 AM,Breakout,0,0,0,Fins Left,Crescent Rounds,35,35,,Kenna Feuge
World Fuel Services,Breakout,2/8/2023,8:00 AM,11:45 AM,Breakout,0,0,0,Fins Left,U-Shape,30,,,Kenna Feuge
Capital Area Suburban Exchange,Office,6/18/2024,7:00 AM,11:59 PM,Office,0,0,0,Fins Left,Conference,2,,,
Capital Area Suburban Exchange,Office,6/19/2024,7:00 AM,11:59 PM,Office,0,0,0,Fins Left,Conference,2,,,
Capital Area Suburban Exchange,Office,6/20/2024,7:00 AM,11:00 AM,Office,0,0,0,Fins Left,Conference,2,,,
HYDRADYNE,General Session,1/25/2023,1:00 PM,5:00 PM,General Session,0,0,0,Fins Left,Conference,5,5,,Theresa Mentzer
HYDRADYNE,Break,1/25/2023,1:00 PM,5:00 PM,Break,75,0,93.75,Fins Left,Flow,5,5,,Theresa Mentzer
HYDRADYNE,Break Plan AM,1/26/2023,7:45 AM,12:00 PM,Break Plan AM,100,0,125,Fins Left,Flow,5,5,,Theresa Mentzer
HYDRADYNE,Break Plan PM,1/26/2023,1:00 PM,5:00 PM,Break Plan PM,100,0,125,Fins Left,Flow,5,5,,Theresa Mentzer
HYDRADYNE,General Session Plan,1/26/2023,8:00 AM,5:00 PM,General Session Plan,0,0,125,Fins Left,Conference,5,5,,Theresa Mentzer
Morgan Group,General Session,5/17/2022,9:30 AM,2:30 PM,General Session Plan,0,0,1000,Del Lago 1,Crescent Rounds,80,80,,Kenna Feuge
Morgan Group,Break Plan AM,5/18/2022,8:30 AM,12:00 PM,Break Plan AM,1000,0,1250,Del Lago 1,Existing,80,80,,Kenna Feuge
Morgan Group,General Session Plan,5/18/2022,9:00 AM,2:00 PM,General Session Plan,0,0,773,Del Lago 1,Crescent Rounds,80,80,,Kenna Feuge
Morgan Group,Breakfast Stations,5/19/2022,8:30 AM,9:30 AM,Breakfast Buffet,1500,0,1875,Del Lago 1,Existing,60,75,,Kenna Feuge
MLR Wedding Room Block and Ancillary Events 2021,Rehearsal Dinner,6/25/2021,7:30 PM,10:00 PM,Dinner Buffet,4160,0,4836,Del Lago 1,Rounds of 8,53,52,,Theresa Mentzer
MLR Wedding Room Block and Ancillary Events 2021,Setup,6/25/2021,3:00 PM,5:00 PM,Setup,0,0,0,Del Lago 1,Rounds of 8,53,55,,Theresa Mentzer
MLR Wedding Room Block and Ancillary Events 2021,Reception - Cocktail,6/25/2021,7:00 PM,7:30 PM,Reception - Cocktail,0,1188,1485,Del Lago 1,Rounds of 8,53,55,,Theresa Mentzer
MLR Wedding Room Block and Ancillary Events 2021,Rehearsal Dinner,4/8/2021,7:00 PM,8:30 PM,Dinner Buffet,4100,0,5125,Del Lago 1,Rounds of 6,50,50,,
MLR Wedding Room Block and Ancillary Events 2021,Reception - Cocktail,4/8/2021,5:30 PM,7:00 PM,Reception - Cocktail,560,2300,3575,Del Lago 1,Rounds of 6,50,50,,
MLR 2022 WRB,Farewell Breakfast,1/9/2022,9:00 AM,11:00 AM,Breakfast Buffet,1960,0,2450,Del Lago 1,Rounds of 8,65,70,,Kenna Feuge
Schlumberger Technology Corporation,Breakfast Buffet,11/16/2021,7:00 AM,8:00 AM,Breakfast Buffet,1216,0,1216,Del Lago 1,Rounds of 6,38,38,,Theresa Mentzer
Schlumberger Technology Corporation,Lunch Buffet,11/16/2021,12:00 PM,1:00 PM,Lunch Buffet,1824,0,1824,Del Lago 1,Rounds of 6,38,38,,Theresa Mentzer
Schlumberger Technology Corporation,Lunch Buffet,11/17/2021,12:00 PM,1:00 PM,Lunch Buffet,1872,0,1872,Del Lago 1,Rounds of 6,39,39,,Theresa Mentzer
Schlumberger Technology Corporation,Breakfast Buffet,11/17/2021,7:00 AM,8:00 AM,Breakfast Buffet,1248,0,1248,Del Lago 1,Rounds of 6,39,39,,Theresa Mentzer
Schlumberger Technology Corporation,Reception,11/17/2021,6:00 PM,6:45 PM,Reception - Light,3000,500,3500,Del Lago 1,Existing,39,43,,Theresa Mentzer
Schlumberger Technology Corporation,Lunch Buffet,11/18/2021,11:45 PM,1:00 PM,Lunch Buffet,1872,0,1872,Del Lago 1,,39,39,,Theresa Mentzer
Schlumberger Technology Corporation,Breakfast Buffet,11/18/2021,7:00 AM,8:00 AM,Breakfast Buffet,0,0,0,Del Lago 1,Rounds of 6,39,39,,Theresa Mentzer
BrandExtract,Team Building - Coconut Bowling,2/24/2022,4:00 PM,5:00 PM,Team Building,0,0,1435,Del Lago 1,See Diagram,45,45,,Theresa Mentzer
AVmedia,Private Lunch Buffet,12/13/2021,12:00 PM,1:15 PM,Lunch Buffet,0,0,0,Del Lago 1,Rounds of 8,54,54,64,Kenna Feuge
Morgan Group,Team Building: MM,2/16/2022,2:00 PM,3:00 PM,Team Building,0,1575,2218.75,Del Lago 1,,34,35,,Kenna Feuge
Siemens Corporation,Team Building - Mixology,6/22/2022,6:00 PM,7:00 PM,Team Building,732,3108,5110,Del Lago 1,Existing,60,58,,Theresa Mentzer
Siemens Corporation,Lunch Plan,6/23/2022,11:45 AM,1:00 PM,Lunch Plan,984,0,1230,Del Lago 1,Existing,45,41,,Theresa Mentzer
Forest River Marine,Exhibitor Setup,8/14/2022,8:00 AM,6:00 PM,Setup,0,0,0,Del Lago 1,See Diagram,10,10,,Kenna Feuge
Forest River Marine,Exhibits/Displays,8/15/2022,9:00 AM,3:00 PM,Exhibits/Displays,0,0,0,Del Lago 1,Existing,10,10,,Kenna Feuge
